predicted_label,sentence
0,"Encasillada como : La desaliñada ( antes de su cambio de imagen ) underdog con bríos e integridad que , o bien quiere o tiene el trabajo de baja remuneración de un idealista ."
1,No se puede culpar a ella por preocuparse por su ahijada !
0,A ella le gusta educarse a sí misma y se va a piezas de museo !
0,Yo tuve tant verguenza de mis acciones que evité en gran medida las funciones que presentaron el peligro de un exceso de solapamiento social .
0,Nos preguntamos si Taylor Swift jugará su newGirlfriend en Iowa !
0,"La razón de amaraje los mensajes de correo electrónico facebook.com es bastante sencillo : Ellos no estaban siendo utilizados por muchas personas en todo , Facebook nos dice ."
0,"Etiquetas : 2015 , héroes , renacer de héroes , jennifer Salke , mini series , nbc , nuevo programa , Tim Kring , noticias de tv"
0,¡ Épico Séptimo Una Noche En Austin Anual De Pérez Hilton !
0,""" Él era funcionalmente sin hogar , por lo que sólo tipo de vagó hacia fuera del país ."
0,Está cerrada la puerta principal ?
0,Y espero que las otras madres me dan el mismo beneficio de la duda cuando mi hijo se hace pis sus pantalones en el medio de destino .
0,"Por supuesto que no lo conseguí "" ."
0,Reign gana el Premio favorito de novo Drama de TV favorito en el People ' s Choice Awards !
0,"2048 es una forma más simple , más fácil de Threes que vale investigación , pero acumulando encima de nosotros justo cuando la mayoría de los jugadores Threes no he tenido tiempo para entender todo lo que hemos hecho con el sistema de nuestro juego y eso nos llevó 14 meses para hacerlo , bueno ... eso nos hace triste ."
0,La interfaz fue una serie de tarjetas que eran mini aplicaciones dentro de la aplicación Hypercard .
1,"Esta fotografía folleto tomada el 15 de noviembre de 2014 , y puesto en libertad por Australia G20 espectáculo s de Australia el primer ministro Tony Abbott ( L ) y el presidente de Rusia , Vladimir Putin , y cuando cumplan con las koalas antes del inicio de la primera reunión del G-20 en Brisbane ."
0,Un acuerdo fue hecho entre la automotriz y gobernador de Nueva York
0,""" La cabeza [ de Sidibe ] es como un globo en el cuerpo de un zepelín ."
0,"Los hipsters preocupados por su salud toman sus disertaciones y puentes de gran tamaño para cafés veganos como Pinson o cuota Naturaleza para magdalenas sin gluten , batidos de espirulina y chouquettes alforfón ."
0,Es una buena lectura y estoy de acuerdo con muchas de ellas .
0,¡ No intente esto en casa sin un flotador !
0,"Presidente Benjamin Asher ha recibido una gran cantidad de puntos por su barbilla partida sexy , pero pierde puntos por el hecho de que tuvo que pasar la mayor parte de esta película en un búnker , mientras que el presidente de la Casa Morgan Freeman hizo todas las decisiones ."
0,""" Bruno Mars es un joven muy talentoso y Hawai está muy orgulloso de él ."
0,Bruno Mars y su novia fueron recibidos durante su regreso a casa en Hawaii con los collares típicos de ésta región !
0,"Todo el mundo ama a una cabina de fotos , pero nadie más que el Kardashians !"
0,""" Mi tipo favorito de clima es el clima cálido "" ."
0,Ella cocinaba y limpiaba y cuidaba de su hermano menor .
0,"Doyon descargarse el software y observó las salas de chat , a la espera de una señal ."
0,Claramente Bruce quiere ser tu amigo .
0,Según el perfil de Lea SoundCloud :
0,"Dick Costolo , el CEO de Twitter , dice que es bastante fácil para los consumidores deshabilitar los anuncios personalizados en Twitter , pero no sabe cuántos realmente pasan por el proceso de hacerlo ."
0,"Según la FTC , usted puede utilizar una aplicación de terceros para salvarlos , y también tomar capturas de pantalla de la foto sin el conocimiento del remitente ."
0,"Recientemente , una de las nuevas empresas de la India de más rápido crecimiento , InMobi , estaba buscando contratar a un programador de Python y Ruby con urgencia ."
1,Blair Underwood en el evento .
1,Moleskine fabrica ahora fundas en las que uno puede guardar sus pequeños objetos de alta tecnología .
0,"Si Wedding Crashers nos enseñaron nada , sin embargo , es que las invitaciones no son siempre 100 % necesario !"
0,"El crecimiento de la tableta ha sido sustancial , especialmente en América del Norte , por lo que a medida que avanza a través de las fases que va a reducir la velocidad "" , dijo ."
0,Leer la peor invitación para el baile de graduación que verás aquí !
0,"Cómo Break Out : Considera que "" las relaciones a largo plazo siempre van a ser un poco menos excitante que un nuevo novio "" , dice Atik ."
1,"La ex-esposa de Bradley y ex-co-estrella de Blue Bloods de diciembre 2006 a mayo de 2007 , escribió que su marido tenía un "" cruel , lado frío "" que la distrajo de tomar cuidado de su enfermedad celiaca ."
0,"Mientras que las canciones de Lana son más fríos , más fresco y más independiente , Lykke Li explora el dolor y el sentimiento de una manera más emocional ."
0,"Nueve meses más tarde , creo que todos podemos decir que hasta la fecha el matrimonio ha funcionado bien para los usuarios de Tumblr ."
0,Momento más evasiva de Juan Pablo
0,"Pero a diferencia de Grouper , un casamentero ha asegurado que es más probable que Usted caiga flechado por alguno de sus compañeros de cita ."
1,Jamie Foxx en la Casa Blanca de Down .
0,"Como yo no tengo un exprimidor , la idea bar de zumos sonaba como el camino a seguir ."
1,"Esta transición podría incluir tomar hormonas o someterse a una cirugía , pero ese no es siempre el caso ."
0,No hay absolutamente ninguna charla de la boda o la planificación pasando .
0,Pérez Comentarios : Rocky The Musical
0,"Cuando el cheque fue entregado , los amigos de Teresa pagados ... la Giudices ni siquiera entrar en su bolsillo ."
0,La próxima pila contenía lo mismo .
0,El concepto original del YotaPhone de doble faz ( foto abajo ) se dio a conocer desde diciembre de 2012 .
0,"En un estudio del 2005 citado un sinfín de veces , y que se menciona en este artículo , Michael Bailey halló que los hombres que se identificaron como bisexuales se excitaban principalmente con temas homosexuales ."
0,Abrí SoundCloud móvil en el navegador kik
0,""" Ellos tienen que elegir entre Android y Microsoft y en última instancia para tratar de idear nuevos servicios por encima de eso ."
1,Freeman solo necesita US $ 1.500 para el prototipo y dice que puede tener su batería de algas lista para la producción en masa con apenas US $ 5.000 para este verano .
1,"Si Andy Thomas lo había hecho , entonces Josh podía hacerlo , también ."
0,""" El surgimiento y rápido crecimiento de Alibaba Financial acelerará la competencia entre las organizaciones de comercio financiero y , por tanto , incentivará la innovación y el desarrollo del sistema financiero tradicional "" , dijo el informe ."
0,"Somo , la mayor agencia de marketing móvil independiente del Reino Unido , se hizo un nombre en el mundo de la tecnología para el desarrollo de la interfaz de front-end iOS para Summly , la aplicación de inicio adquirida por Yahoo por $ 30 millones y que terminó como el Yahoo News Digest aplicación ."
0,""" Estoy aquí ante todo para Tom , para Ruth [ Harkin ] , y para los grandes candidatos que tiene la oportunidad de elegir , "" dijo ella ."
0,"O él zumbar de acuerdo con el robot Cutie en I , Robot , quien argumentó que los robots han sustituido por completo los seres humanos en propósito existencial ?"
1,"El documento también incluye detalles sobre los resultados concretos de los esfuerzos de espionaje , incluyendo una tabla interna que demuestra que se están sirviendo los clientes estelares por que los transpondedores de satélite específicos ."
0,Verlo actuar La Luz y Mil Pedazos AQUÍ !
0,"Riesgo : Talco da sombra a su consistencia suave , pero puede causar brotes de acné ."
0,"Un compañero de trabajo la juntó con su sobrino , que se había graduado en Highland Park un año antes de Amber llegar ."
0,Pero es que lo que en realidad estaba riendo o era sólo una broma privada ?
0,"En su libro Guyland , Michael Kimmel , PhD , explora el mundo de los jóvenes entre la adolescencia y la edad adulta , incluyendo los años de la universidad ."
0,"Estos operadores se unen a los actuales socios de Eurolines , National Express y Bestbustravel que operan en la región del Benelux y prestan servicio en varias rutas internacionales para el Reino Unido , Francia y Alemania ."
1,Usted todavía puede estar en el seguro de sus padres .
1,"En junio , dos meses antes de su quincuagésimo cumpleaños , dejó de fumar ( "" # old # ecigaretteswork # hacktheaddiction "" , que más tarde twitteo ) ."
0,"Jacobson llegaría tarde a casa de noches en un restaurante y ninguno de sus amigos estaría despierto para charlar o pasar el rato , así que empezó a jugar al póquer en línea , dijo su madre , Eva ."
0,No hay nada como el descubrimiento de su actual novio de fecha una de las mujeres más bellas ... NUNCA !
0,"¡ Mueve tu Brazo , Ryan Sweeting !"
0,"Publica Y Combinator , esa cifra es de $ 1,8 millones , un 38 por ciento por mes durante el período ."
0,Eso es un legado de la web de escritorio y es una muy buena cosa .
0,"Él siempre dijo que el movimiento boy scout católica lo rescató de una infancia "" gris "" en la clase media baja Bruselas ."
1,"Buena suerte ahí , chicas !"
1,El Lomo ' Instant parece a ninguna otra cámara instantánea .
0,"Ambas hemos estado unidas , y hemos estado allí , a través de todos los diferentes cambios por los que hemos pasado ."
0,"Y un montón de mesas de ping pong han sido dejados atrás por los inquilinos anteriores , junto con armamentos pesados ."
0,"La intervención se produjo cuando la libra esterlina cayó a un mínimo de cinco meses frente al dólar estadounidense y también se debilitó frente al euro , horas después de una encuesta de YouGov mostró por primera vez que la campaña sí necesitaba sólo un columpio de tres puntos para ganar el referéndum sobre la independencia ."
0,Y los usuarios con el tiempo se benefician de la marca que pueden construir en torno a su identidad .
0,"Más específicamente , no incluyo los pendejos de Nueva York ."
0,"Un director de accesorios para Tory Burch y un ex comerciante en Gap , Las imágenes # OOTD de Blair recibieron más de dos millones de vistas de página al mes ."
0,"La última versión del MagBak , que está disponible para los modelos Air y Mini , está en Kickstarter y ya ha recaudado casi el doble de su meta de $ 15.000 faltando aún tres días para que termine la campaña ."
1,"Escocia independiente no podría unirse a la UE sin banco central , según experto"
0,"Esto significa que los usuarios de la próxima generación del YotaPhone podrán interactuar directamente con los contenidos que se muestran en la pantalla de tinta electrónica , incluyendo , por ejemplo , responder mensajes , llamadas y notificaciones , o incluso utilizarla para jugar juegos de estrategia de ritmo más lento , como ajedrez y sudoku ."
